ID,제조사,모델,차량상태,배터리용량,구동방식,주행거리(km),보증기간(년),사고이력,연식(년),가격(백만원)
TRAIN_3918,K사,Niro,Pre-Owned,50.096,FWD,197143,4,No,0,27.42
TRAIN_3919,T사,MY,Pre-Owned,56.359,AWD,136347,1,No,0,76.1
TRAIN_3920,P사,TayGTS,Pre-Owned,73.11,AWD,176075,2,No,0,155.82
TRAIN_3921,A사,RSeTGT,Pre-Owned,,AWD,187284,0,No,0,94.74
TRAIN_3922,T사,MX,Nearly New,,AWD,49324,5,No,1,93.25
TRAIN_3923,B사,iX,Brand New,,RWD,3209,8,No,0,80.75
TRAIN_3924,H사,KNE,Brand New,,FWD,1904,10,Yes,0,22.13
TRAIN_3925,V사,ID4,Nearly New,70.963,AWD,15428,6,No,2,36.01
TRAIN_3926,A사,Q4eT,Pre-Owned,61.619,AWD,184700,1,No,0,57.27
TRAIN_3927,A사,Q4eT,Brand New,,AWD,4908,7,No,0,60.0
TRAIN_3928,V사,ID4,Nearly New,70.963,AWD,24438,6,Yes,2,36.95
TRAIN_3929,H사,KNE,Brand New,,FWD,986,10,No,0,20.65
TRAIN_3930,B사,i3,Pre-Owned,46.0,AWD,57907,2,No,0,22.65
TRAIN_3931,A사,Q4eT,Brand New,,AWD,8009,7,No,0,59.32
TRAIN_3932,T사,MY,Pre-Owned,54.104,AWD,110054,0,No,0,74.62
TRAIN_3933,T사,MY,Brand New,,AWD,2457,7,No,0,64.63
TRAIN_3934,K사,EV6,Brand New,,FWD,971,10,No,0,48.58
TRAIN_3935,H사,KNE,Pre-Owned,68.488,FWD,159456,1,No,0,28.36
TRAIN_3936,H사,ION5,Brand New,,AWD,6256,9,No,0,35.45
TRAIN_3937,H사,KNE,Brand New,90.0,FWD,9105,10,No,0,21.69
TRAIN_3938,T사,MS,Nearly New,92.16,AWD,44141,6,No,2,76.22
TRAIN_3939,A사,Q4eT,Brand New,,AWD,1797,8,No,0,59.96
TRAIN_3940,K사,EV6,Brand New,,FWD,7695,9,No,0,40.15
TRAIN_3941,P사,Tay,Brand New,,AWD,6275,2,No,0,96.16
TRAIN_3942,B사,iX,Brand New,,RWD,6557,7,No,0,80.84
TRAIN_3943,K사,Niro,Pre-Owned,46.0,AWD,170161,1,No,0,26.75
TRAIN_3944,B사,i3,Pre-Owned,46.0,AWD,114803,0,No,0,22.64
TRAIN_3945,A사,RSeTGT,Brand New,,AWD,1296,8,No,0,100.86
TRAIN_3946,B사,i3,Brand New,90.0,AWD,574,7,No,0,24.96
TRAIN_3947,B사,iX,Brand New,,RWD,7028,8,No,0,80.21
TRAIN_3948,P사,TayCT,Nearly New,76.093,AWD,18214,0,No,2,119.85
TRAIN_3949,B사,i5,Pre-Owned,61.018,RWD,197398,1,No,0,62.46
TRAIN_3950,T사,MY,Pre-Owned,56.359,AWD,89786,1,No,0,77.28
TRAIN_3951,V사,ID4,Nearly New,70.963,AWD,14834,6,No,2,36.23
TRAIN_3952,H사,IONIQ,Pre-Owned,69.15,FWD,72209,1,No,2,9.0
TRAIN_3953,H사,ION5,Pre-Owned,58.162,AWD,99764,3,No,0,34.93
TRAIN_3954,B사,i3,Pre-Owned,46.0,RWD,134517,0,No,0,22.75
TRAIN_3955,K사,Soul,Pre-Owned,46.169,FWD,118441,2,No,0,23.43
TRAIN_3956,K사,Soul,Brand New,,FWD,7878,9,No,0,21.2
TRAIN_3957,K사,EV6,Brand New,,FWD,668,10,No,0,48.6
TRAIN_3958,V사,ID4,Brand New,90.0,AWD,7233,8,No,0,40.48
TRAIN_3959,P사,TayGTS,Pre-Owned,64.683,AWD,73424,2,No,0,151.3
TRAIN_3960,H사,ION6,Nearly New,68.479,AWD,41665,7,No,1,36.92
TRAIN_3961,K사,Niro,Nearly New,56.0,AWD,43411,5,No,0,27.21
TRAIN_3962,B사,i3,Nearly New,56.0,AWD,21815,3,No,0,23.93
TRAIN_3963,K사,Soul,Nearly New,56.0,FWD,18371,5,No,0,22.26
TRAIN_3964,V사,ID4,Brand New,,AWD,6655,7,No,0,33.23
TRAIN_3965,T사,M3,Nearly New,61.153,RWD,40651,3,No,0,53.87
TRAIN_3966,K사,Soul,Brand New,,FWD,658,10,No,0,18.28
TRAIN_3967,P사,TayCT,Pre-Owned,76.093,AWD,174608,2,No,0,129.19
TRAIN_3968,B사,i5,Pre-Owned,63.56,RWD,149830,2,No,0,62.16
TRAIN_3969,K사,EV6,Brand New,,AWD,6426,10,No,0,48.23
TRAIN_3970,T사,M3,Brand New,,RWD,4663,7,No,0,46.12
TRAIN_3971,K사,Niro,Nearly New,58.982,AWD,19256,8,No,2,28.56
TRAIN_3972,T사,MX,Pre-Owned,69.253,AWD,58269,0,No,0,88.59
TRAIN_3973,H사,ION5,Brand New,,AWD,8883,10,No,0,35.91
TRAIN_3974,A사,Q4eT,Brand New,,AWD,5162,7,Yes,0,59.96
TRAIN_3975,T사,MX,Brand New,99.8,AWD,3993,8,No,0,72.13
TRAIN_3976,A사,RSeTGT,Nearly New,,AWD,21162,5,Yes,1,99.0
TRAIN_3977,P사,Tay,Brand New,,AWD,650,2,No,0,95.58
TRAIN_3978,H사,ION5,Brand New,,AWD,8083,9,No,0,35.78
TRAIN_3979,P사,Tay,Brand New,,AWD,2927,2,No,0,96.08
TRAIN_3980,V사,ID4,Brand New,,AWD,9576,8,No,0,39.43
TRAIN_3981,K사,Niro,Nearly New,56.623,FWD,16632,7,No,1,28.85
TRAIN_3982,V사,ID4,Brand New,,AWD,627,8,No,0,39.55
TRAIN_3983,H사,KNE,Brand New,,FWD,6360,10,No,0,22.33
TRAIN_3984,K사,Soul,Pre-Owned,48.093,FWD,154193,3,No,0,22.69
TRAIN_3985,P사,Tay,Brand New,90.0,AWD,2115,2,No,0,95.8
TRAIN_3986,K사,EV6,Brand New,90.0,AWD,3702,10,No,0,47.74
TRAIN_3987,K사,Soul,Pre-Owned,50.096,FWD,88233,4,No,0,22.35
TRAIN_3988,A사,Q4eT,Brand New,,AWD,2326,8,No,0,59.23
TRAIN_3989,A사,eT,Pre-Owned,68.532,AWD,101732,0,No,0,69.61
TRAIN_3990,H사,ION5,Nearly New,68.479,AWD,36227,7,No,1,34.26
TRAIN_3991,B사,i5,Nearly New,71.841,AWD,14947,5,No,1,60.66
TRAIN_3992,A사,RSeTGT,Pre-Owned,,AWD,129696,1,No,0,97.0
TRAIN_3993,A사,eT,Nearly New,77.46,AWD,22538,3,No,0,74.0
TRAIN_3994,V사,ID4,Brand New,,AWD,1289,7,No,0,34.27
TRAIN_3995,H사,KNE,Nearly New,68.488,FWD,11459,7,No,1,27.57
TRAIN_3996,A사,Q4eT,Brand New,,AWD,5490,8,No,0,59.73
TRAIN_3997,A사,eT,Nearly New,,AWD,46342,5,No,1,73.85
TRAIN_3998,K사,EV6,Brand New,,AWD,4386,9,No,0,41.65
TRAIN_3999,H사,KNE,Brand New,,FWD,2864,10,No,0,21.66
TRAIN_4000,A사,eT,Nearly New,77.46,AWD,12940,3,No,0,74.0
TRAIN_4001,T사,MX,Nearly New,,AWD,13559,5,Yes,1,93.07
TRAIN_4002,B사,iX,Brand New,,RWD,2805,7,No,0,79.6
TRAIN_4003,P사,TayGTS,Brand New,,AWD,8366,2,No,0,160.0
TRAIN_4004,A사,eT,Pre-Owned,65.791,AWD,135284,0,No,0,69.59
TRAIN_4005,K사,Niro,Pre-Owned,46.169,AWD,136995,2,No,0,27.65
TRAIN_4006,A사,eT,Brand New,91.2,AWD,9144,7,No,0,66.44
TRAIN_4007,H사,ION6,Nearly New,68.479,AWD,43230,7,No,1,38.0
TRAIN_4008,V사,ID4,Pre-Owned,60.272,AWD,120829,2,No,0,39.5
TRAIN_4009,P사,Tay,Pre-Owned,61.994,AWD,142138,2,No,0,118.87
TRAIN_4010,A사,eT,Pre-Owned,65.791,AWD,81982,0,No,0,70.18
TRAIN_4011,B사,i5,Nearly New,74.834,AWD,44829,6,No,2,64.74
TRAIN_4012,T사,MX,Brand New,96.0,AWD,7184,7,No,0,78.34
TRAIN_4013,K사,EV6,Brand New,,FWD,4929,9,No,0,41.15
TRAIN_4014,H사,KNE,Pre-Owned,68.488,FWD,183155,2,No,0,28.21
TRAIN_4015,K사,Soul,Nearly New,58.982,FWD,12095,8,No,2,23.22
TRAIN_4016,H사,ION6,Nearly New,65.739,AWD,43012,6,No,0,38.0
TRAIN_4017,B사,iX,Brand New,,AWD,8386,8,No,0,79.41
TRAIN_4018,H사,KNE,Pre-Owned,68.488,FWD,145494,4,No,0,28.71
TRAIN_4019,H사,ION6,Brand New,,AWD,3479,9,No,0,38.65
TRAIN_4020,P사,TayCT,Brand New,,AWD,9322,2,No,0,120.08
TRAIN_4021,B사,i5,Nearly New,74.834,AWD,43407,6,No,2,63.52
TRAIN_4022,B사,i5,Pre-Owned,56.234,AWD,110525,0,No,0,61.74
TRAIN_4023,K사,Niro,Pre-Owned,50.096,FWD,50684,4,No,0,27.7
TRAIN_4024,K사,Soul,Brand New,,FWD,856,10,No,0,17.02
TRAIN_4025,P사,TayGTS,Brand New,93.4,AWD,9213,2,No,0,160.05
TRAIN_4026,A사,Q4eT,Brand New,,AWD,5625,7,No,0,59.42
TRAIN_4027,B사,i5,Brand New,,RWD,8001,8,No,0,65.7
TRAIN_4028,A사,Q4eT,Pre-Owned,56.788,AWD,180656,0,No,0,56.0
TRAIN_4029,H사,ION5,Brand New,90.0,AWD,6613,9,No,0,35.58
TRAIN_4030,B사,iX,Brand New,,AWD,5997,7,No,0,80.25
TRAIN_4031,P사,TayCT,Brand New,,AWD,483,2,Yes,0,121.18
TRAIN_4032,A사,eT,Brand New,95.0,AWD,7011,8,No,0,60.33
TRAIN_4033,T사,MS,Pre-Owned,72.139,AWD,97278,0,No,0,79.14
TRAIN_4034,A사,Q4eT,Pre-Owned,61.619,AWD,92341,1,No,0,57.74
TRAIN_4035,V사,ID4,Brand New,,AWD,6019,7,No,0,34.62
TRAIN_4036,V사,ID4,Pre-Owned,55.547,AWD,116711,0,No,0,39.09
TRAIN_4037,T사,MY,Pre-Owned,51.94,AWD,195830,0,No,0,73.47
TRAIN_4038,K사,EV6,Brand New,90.0,FWD,2631,9,No,0,41.49
TRAIN_4039,A사,eT,Pre-Owned,71.388,AWD,146963,1,No,0,72.5
TRAIN_4040,B사,iX,Brand New,90.0,RWD,9938,8,No,0,79.26
TRAIN_4041,K사,Soul,Pre-Owned,50.096,AWD,199647,4,No,0,21.96
TRAIN_4042,K사,Niro,Pre-Owned,46.169,FWD,81271,2,No,0,26.47
TRAIN_4043,A사,RSeTGT,Brand New,,AWD,997,7,No,0,100.0
TRAIN_4044,H사,KNE,Brand New,,FWD,7428,10,No,0,21.55
TRAIN_4045,K사,Soul,Nearly New,58.982,AWD,36388,8,No,2,24.09
TRAIN_4046,B사,iX,Brand New,,RWD,7550,7,No,0,80.21
TRAIN_4047,A사,eT,Brand New,91.2,AWD,4597,7,No,0,64.99
TRAIN_4048,H사,KNE,Brand New,,FWD,3200,9,No,0,23.94
TRAIN_4049,T사,MY,Brand New,,AWD,471,8,No,0,74.97
TRAIN_4050,A사,RSeTGT,Nearly New,78.227,AWD,34601,6,No,2,99.0
TRAIN_4051,B사,i3,Nearly New,56.0,RWD,31103,4,No,0,23.36
TRAIN_4052,P사,Tay,Brand New,,AWD,6931,2,No,0,103.72
TRAIN_4053,H사,ION6,Pre-Owned,55.836,AWD,180685,2,No,0,37.13
TRAIN_4054,T사,M3,Nearly New,66.355,RWD,43966,5,No,1,54.0
TRAIN_4055,H사,ION5,Nearly New,63.11,AWD,37401,5,No,0,34.59
TRAIN_4056,P사,TayCT,Pre-Owned,76.093,AWD,176185,2,No,0,124.84
TRAIN_4057,V사,ID4,Brand New,,AWD,69,7,Yes,0,34.05
TRAIN_4058,B사,i5,Pre-Owned,63.56,RWD,141829,2,No,0,62.23
TRAIN_4059,K사,Soul,Nearly New,56.0,FWD,30508,6,No,0,23.53
TRAIN_4060,B사,i5,Brand New,,AWD,2563,8,Yes,0,64.77
TRAIN_4061,A사,Q4eT,Brand New,,AWD,1593,8,Yes,0,60.0
TRAIN_4062,B사,i5,Nearly New,66.208,RWD,33670,3,No,0,63.5
TRAIN_4063,T사,MS,Brand New,96.0,AWD,7684,7,No,0,69.64
TRAIN_4064,B사,iX,Brand New,,AWD,9123,7,No,0,80.7
TRAIN_4065,K사,Soul,Nearly New,58.982,FWD,29575,8,No,2,23.26
TRAIN_4066,P사,TayGTS,Nearly New,,AWD,20352,0,No,2,159.72
TRAIN_4067,T사,MS,Brand New,96.0,AWD,6660,7,No,0,68.74
TRAIN_4068,K사,Niro,Brand New,,FWD,4103,9,No,0,23.67
TRAIN_4069,V사,ID4,Brand New,,AWD,2719,8,No,0,40.38
TRAIN_4070,P사,Tay,Nearly New,72.991,AWD,10377,0,No,2,121.44
TRAIN_4071,T사,MS,Brand New,96.0,AWD,6843,7,No,0,69.13
TRAIN_4072,H사,KNE,Pre-Owned,68.488,FWD,181499,4,No,0,27.71
TRAIN_4073,B사,i3,Pre-Owned,46.0,RWD,104701,1,No,0,23.2
TRAIN_4074,A사,Q4eT,Nearly New,75.571,AWD,24556,6,No,2,53.77
TRAIN_4075,A사,eT,Nearly New,77.46,AWD,37527,3,No,0,73.99
TRAIN_4076,A사,eT,Brand New,91.2,AWD,7673,7,No,0,65.64
TRAIN_4077,K사,EV6,Brand New,,AWD,9524,9,No,0,39.79
TRAIN_4078,T사,M3,Brand New,,RWD,8566,7,No,0,47.53
TRAIN_4079,K사,EV6,Brand New,,FWD,631,9,No,0,41.1
TRAIN_4080,B사,iX,Brand New,,AWD,804,8,No,0,79.94
TRAIN_4081,H사,KNE,Pre-Owned,68.488,FWD,72787,1,No,0,27.23
TRAIN_4082,T사,MY,Pre-Owned,56.359,AWD,125723,1,No,0,75.68
TRAIN_4083,H사,KNE,Nearly New,68.488,FWD,22006,8,No,2,28.72
TRAIN_4084,A사,eT,Pre-Owned,71.388,AWD,143699,1,No,0,72.21
TRAIN_4085,K사,Soul,Nearly New,58.982,FWD,29030,8,No,2,23.31
TRAIN_4086,P사,Tay,Brand New,,AWD,7242,2,No,0,103.25
TRAIN_4087,B사,i3,Pre-Owned,46.0,RWD,159697,0,No,0,21.86
TRAIN_4088,H사,ION5,Brand New,,AWD,4934,9,No,0,35.82
TRAIN_4089,A사,eT,Brand New,91.2,AWD,5862,7,No,0,64.96
TRAIN_4090,B사,i3,Nearly New,56.0,RWD,45320,3,No,0,23.26
TRAIN_4091,B사,i5,Pre-Owned,61.018,AWD,121996,1,No,0,62.12
TRAIN_4092,H사,ION6,Brand New,,AWD,8914,9,No,0,37.96
TRAIN_4093,T사,MS,Pre-Owned,75.145,AWD,193508,1,No,0,82.37
TRAIN_4094,P사,Tay,Brand New,90.0,AWD,278,2,No,0,95.82
TRAIN_4095,H사,ION6,Brand New,90.0,AWD,2694,9,No,0,38.58
TRAIN_4096,A사,RSeTGT,Brand New,90.0,AWD,6083,8,No,0,100.01
TRAIN_4097,H사,ION5,Pre-Owned,60.585,AWD,73224,4,No,0,34.96
TRAIN_4098,A사,eT,Nearly New,84.05,AWD,43154,5,Yes,1,74.33
TRAIN_4099,H사,ION6,Brand New,,AWD,287,10,No,0,38.96
TRAIN_4100,A사,eT,Brand New,95.0,AWD,3387,8,No,0,59.92
TRAIN_4101,B사,i5,Pre-Owned,61.018,RWD,95094,1,No,0,62.52
TRAIN_4102,V사,ID4,Pre-Owned,53.325,AWD,68010,0,No,0,39.58
TRAIN_4103,K사,Soul,Pre-Owned,46.0,AWD,103754,1,No,0,23.41
TRAIN_4104,K사,Niro,Pre-Owned,48.093,AWD,128984,3,No,0,27.67
TRAIN_4105,T사,MS,Brand New,96.0,AWD,9039,7,No,0,70.73
TRAIN_4106,H사,IONIQ,Pre-Owned,55.68,FWD,38294,1,No,2,22.5
TRAIN_4107,P사,Tay,Brand New,90.0,AWD,2668,2,No,0,96.5
TRAIN_4108,H사,ION6,Pre-Owned,53.602,AWD,172653,1,No,0,37.22
TRAIN_4109,K사,Soul,Brand New,90.0,FWD,6338,9,No,0,19.66
TRAIN_4110,A사,RSeTGT,Brand New,,AWD,5897,8,No,0,100.0
TRAIN_4111,B사,i3,Pre-Owned,46.0,RWD,140575,0,No,0,22.75
TRAIN_4112,V사,ID4,Brand New,,AWD,918,8,No,0,40.84
TRAIN_4113,T사,M3,Pre-Owned,51.94,RWD,181678,0,No,0,51.25
TRAIN_4114,A사,eT,Pre-Owned,65.791,AWD,151816,0,No,0,69.72
TRAIN_4115,P사,TayCT,Brand New,,AWD,2328,2,No,0,130.06
TRAIN_4116,H사,KNE,Nearly New,68.488,FWD,21427,6,No,0,27.92
TRAIN_4117,K사,Niro,Nearly New,56.623,AWD,34148,7,No,1,26.81
TRAIN_4118,H사,IONIQ,Nearly New,62.81,FWD,40675,3,No,0,9.38
TRAIN_4119,T사,MX,Pre-Owned,72.139,AWD,91771,0,No,0,88.97
TRAIN_4120,A사,Q4eT,Brand New,,AWD,3177,7,No,0,59.98
TRAIN_4121,K사,EV6,Brand New,,FWD,7908,10,No,0,47.32
TRAIN_4122,H사,ION6,Brand New,,AWD,8433,10,No,0,38.54
TRAIN_4123,V사,ID4,Brand New,,AWD,3325,8,No,0,39.59
TRAIN_4124,P사,Tay,Nearly New,72.991,AWD,47840,0,No,2,120.32
TRAIN_4125,B사,i3,Pre-Owned,46.0,AWD,103468,0,No,0,21.91
TRAIN_4126,H사,ION6,Brand New,90.0,AWD,2661,10,No,0,38.2
TRAIN_4127,H사,KNE,Brand New,,FWD,6339,9,No,0,24.61
TRAIN_4128,K사,Niro,Pre-Owned,46.169,AWD,116493,2,No,0,26.64
TRAIN_4129,V사,ID4,Brand New,90.0,AWD,6486,7,No,0,34.79
TRAIN_4130,A사,Q4eT,Pre-Owned,61.619,AWD,153749,1,No,0,57.71
TRAIN_4131,B사,i3,Nearly New,56.0,RWD,13682,3,No,0,23.82
TRAIN_4132,K사,Soul,Brand New,90.0,AWD,2026,9,No,0,20.33
TRAIN_4133,P사,TayGTS,Brand New,,AWD,761,2,No,0,160.0
TRAIN_4134,P사,TayCT,Nearly New,76.093,AWD,27439,2,No,0,132.0
TRAIN_4135,K사,Niro,Nearly New,58.982,AWD,31074,8,No,2,28.54
TRAIN_4136,A사,RSeTGT,Brand New,,AWD,5819,7,No,0,100.51
TRAIN_4137,K사,EV6,Brand New,90.0,FWD,3577,10,No,0,46.95
TRAIN_4138,K사,EV6,Brand New,,AWD,5227,10,No,0,47.4
TRAIN_4139,T사,MY,Nearly New,66.355,AWD,41579,5,No,1,74.23
TRAIN_4140,T사,MX,Nearly New,92.16,AWD,43133,6,No,2,83.64
TRAIN_4141,V사,ID4,Brand New,90.0,AWD,1295,8,No,0,41.18
TRAIN_4142,H사,KNE,Pre-Owned,68.488,FWD,185944,1,No,0,26.86
TRAIN_4143,K사,Niro,Nearly New,56.0,FWD,15961,6,No,0,28.17
TRAIN_4144,K사,Soul,Nearly New,58.982,AWD,31389,8,No,2,23.42
TRAIN_4145,T사,M3,Brand New,,RWD,2979,8,No,0,54.94
TRAIN_4146,K사,EV6,Brand New,,FWD,3927,10,No,0,48.52
TRAIN_4147,A사,eT,Brand New,95.0,AWD,126,8,No,0,60.01
TRAIN_4148,B사,i5,Nearly New,74.834,AWD,21613,6,No,2,64.07
TRAIN_4149,P사,Tay,Brand New,,AWD,6454,2,No,0,96.03
TRAIN_4150,H사,KNE,Nearly New,68.488,FWD,43869,6,No,0,28.86
TRAIN_4151,K사,Soul,Nearly New,58.982,AWD,24605,8,No,2,21.95
TRAIN_4152,V사,ID4,Pre-Owned,55.547,AWD,78069,0,No,0,37.94
TRAIN_4153,T사,MY,Nearly New,66.355,AWD,35302,5,No,1,73.92
TRAIN_4154,K사,EV6,Brand New,,FWD,7937,10,No,0,47.82
TRAIN_4155,K사,Niro,Nearly New,58.982,FWD,42092,8,No,2,27.88
TRAIN_4156,K사,Niro,Brand New,,AWD,73,9,No,0,24.75
TRAIN_4157,B사,iX,Brand New,,AWD,474,7,No,0,79.14
TRAIN_4158,H사,IONIQ,Pre-Owned,52.46,FWD,63421,1,No,0,14.97
TRAIN_4159,K사,EV6,Brand New,,FWD,7838,9,No,0,41.09
TRAIN_4160,T사,MY,Nearly New,66.355,AWD,25859,5,No,1,74.13
TRAIN_4161,P사,Tay,Brand New,,AWD,512,2,No,0,95.78
TRAIN_4162,A사,RSeTGT,Brand New,,AWD,1804,7,No,0,100.0
TRAIN_4163,V사,ID4,Nearly New,62.784,AWD,19032,3,Yes,0,41.45
TRAIN_4164,A사,RSeTGT,Brand New,,AWD,8286,8,No,0,100.12
TRAIN_4165,T사,M3,Pre-Owned,58.707,RWD,85577,2,No,0,52.72
TRAIN_4166,A사,Q4eT,Brand New,,AWD,4732,7,No,0,60.0
TRAIN_4167,P사,TayGTS,Nearly New,,AWD,31141,2,No,0,159.12
TRAIN_4168,A사,eT,Brand New,91.2,AWD,8800,7,No,0,64.95
TRAIN_4169,B사,iX,Brand New,,AWD,3409,7,No,0,80.43
TRAIN_4170,A사,RSeTGT,Nearly New,,AWD,14803,6,No,2,99.87
TRAIN_4171,T사,MY,Pre-Owned,54.104,AWD,183071,0,No,0,73.15
TRAIN_4172,T사,MS,Nearly New,,AWD,13857,5,No,1,83.88
TRAIN_4173,H사,KNE,Brand New,,FWD,5521,10,No,0,20.86
TRAIN_4174,K사,Niro,Pre-Owned,50.096,FWD,56744,4,No,0,28.56
TRAIN_4175,K사,Soul,Nearly New,56.0,AWD,36212,6,No,0,22.22
TRAIN_4176,T사,M3,Brand New,90.0,RWD,9295,7,No,0,46.07
TRAIN_4177,A사,Q4eT,Pre-Owned,61.619,AWD,138579,1,No,0,57.68
TRAIN_4178,T사,MY,Nearly New,61.153,AWD,10416,3,No,0,78.56
TRAIN_4179,A사,Q4eT,Pre-Owned,61.619,AWD,126813,1,No,0,57.7
TRAIN_4180,B사,i5,Pre-Owned,58.577,AWD,89219,0,No,0,59.93
TRAIN_4181,P사,Tay,Pre-Owned,59.515,AWD,184821,2,No,0,118.38
TRAIN_4182,H사,KNE,Brand New,,FWD,2072,10,No,0,22.58
TRAIN_4183,T사,MY,Brand New,,AWD,2130,8,No,0,74.8
TRAIN_4184,H사,IONIQ,Pre-Owned,47.74,FWD,28709,1,No,2,15.39
TRAIN_4185,H사,ION5,Pre-Owned,55.836,AWD,120405,2,No,0,34.28
TRAIN_4186,T사,MX,Nearly New,,AWD,47509,5,No,1,93.86
TRAIN_4187,K사,Soul,Brand New,90.0,FWD,8625,10,No,0,16.68
TRAIN_4188,K사,EV6,Brand New,,FWD,2624,10,No,0,48.53
TRAIN_4189,H사,KNE,Nearly New,68.488,FWD,18314,6,No,0,27.36
TRAIN_4190,A사,Q4eT,Brand New,90.0,AWD,7443,8,No,0,59.29
TRAIN_4191,V사,ID4,Brand New,90.0,AWD,3839,7,No,0,33.79
TRAIN_4192,A사,RSeTGT,Pre-Owned,,AWD,79386,0,No,0,94.32
TRAIN_4193,T사,M3,Brand New,,RWD,2371,7,No,0,46.28
TRAIN_4194,V사,ID4,Brand New,,AWD,8734,7,No,0,34.18
TRAIN_4195,H사,KNE,Pre-Owned,68.488,FWD,83884,3,No,0,27.45
TRAIN_4196,P사,TayGTS,Nearly New,76.156,AWD,49857,2,No,0,159.09
TRAIN_4197,T사,M3,Brand New,,RWD,6923,7,Yes,0,47.76
TRAIN_4198,H사,ION5,Nearly New,71.332,AWD,41973,8,No,2,34.19
TRAIN_4199,H사,KNE,Nearly New,68.488,FWD,45519,8,No,2,28.82
TRAIN_4200,B사,iX,Brand New,,RWD,1554,8,No,0,79.49
TRAIN_4201,B사,i5,Brand New,,RWD,5289,7,No,0,65.32
TRAIN_4202,B사,iX,Brand New,,RWD,549,7,No,0,79.89
TRAIN_4203,A사,eT,Brand New,95.0,AWD,7668,8,No,0,59.86
TRAIN_4204,A사,RSeTGT,Brand New,,AWD,8953,7,No,0,100.03
TRAIN_4205,B사,i5,Pre-Owned,63.56,RWD,89185,2,No,0,62.77
TRAIN_4206,K사,EV6,Brand New,90.0,FWD,5171,10,Yes,0,47.93
TRAIN_4207,P사,Tay,Pre-Owned,54.849,AWD,83874,2,No,0,114.75
TRAIN_4208,T사,MX,Pre-Owned,69.253,AWD,70562,0,No,0,88.17
TRAIN_4209,V사,ID4,Nearly New,70.963,AWD,12435,6,No,2,36.83
TRAIN_4210,B사,i3,Pre-Owned,46.0,AWD,65618,2,No,0,23.5
TRAIN_4211,H사,ION6,Pre-Owned,58.162,AWD,114508,3,No,0,37.53
TRAIN_4212,B사,i5,Nearly New,71.841,AWD,17574,5,No,1,60.06
TRAIN_4213,V사,ID4,Brand New,,AWD,3283,8,No,0,41.02
TRAIN_4214,B사,iX,Brand New,,RWD,9139,8,No,0,79.37
TRAIN_4215,B사,i5,Nearly New,66.208,RWD,23538,3,No,0,63.9
TRAIN_4216,K사,Niro,Nearly New,56.0,FWD,20592,5,No,0,28.37
TRAIN_4217,B사,i5,Brand New,,RWD,8082,7,No,0,64.66
TRAIN_4218,H사,ION6,Nearly New,68.479,AWD,48556,7,No,1,37.74
TRAIN_4219,P사,TayGTS,Nearly New,76.156,AWD,11901,2,No,0,159.05
TRAIN_4220,A사,Q4eT,Brand New,,AWD,6549,8,No,0,59.06
TRAIN_4221,B사,i5,Pre-Owned,63.56,AWD,136878,2,No,0,61.84
TRAIN_4222,B사,i3,Brand New,,RWD,8300,8,No,0,24.07
TRAIN_4223,A사,Q4eT,Nearly New,75.571,AWD,46309,6,No,2,53.77
TRAIN_4224,T사,MS,Brand New,96.0,AWD,3225,7,No,0,69.26
TRAIN_4225,T사,M3,Brand New,90.0,RWD,1871,7,No,0,46.44
TRAIN_4226,B사,i3,Pre-Owned,46.0,AWD,149633,0,No,0,22.75
TRAIN_4227,K사,EV6,Brand New,,FWD,7490,9,No,0,40.31
TRAIN_4228,B사,i5,Pre-Owned,58.577,AWD,180138,0,No,0,61.54
TRAIN_4229,P사,Tay,Nearly New,72.991,AWD,48192,0,No,2,120.69
TRAIN_4230,A사,Q4eT,Nearly New,69.646,AWD,27586,4,No,0,58.82
TRAIN_4231,H사,ION6,Brand New,,AWD,8044,9,No,0,38.79
TRAIN_4232,H사,KNE,Nearly New,68.488,FWD,10934,8,No,2,28.38
TRAIN_4233,H사,ION6,Brand New,,AWD,2162,10,No,0,39.0
TRAIN_4234,A사,eT,Brand New,91.2,AWD,9191,7,No,0,65.64
TRAIN_4235,T사,MX,Nearly New,,AWD,33755,5,No,1,92.98
TRAIN_4236,B사,i5,Pre-Owned,56.234,RWD,177977,0,No,0,60.9
TRAIN_4237,B사,i5,Pre-Owned,56.234,RWD,117277,0,No,0,60.83
TRAIN_4238,B사,iX,Brand New,,RWD,7820,8,No,0,79.47
TRAIN_4239,P사,TayCT,Nearly New,76.093,AWD,49313,2,No,0,130.75
TRAIN_4240,V사,ID4,Pre-Owned,57.861,AWD,196583,1,No,0,40.09
TRAIN_4241,K사,Niro,Nearly New,56.0,AWD,32413,6,No,0,27.45
TRAIN_4242,B사,i3,Pre-Owned,46.0,AWD,133098,2,No,0,22.66
TRAIN_4243,K사,Soul,Nearly New,56.0,FWD,34746,5,No,0,22.41
TRAIN_4244,A사,eT,Pre-Owned,71.388,AWD,50968,1,No,0,72.36
TRAIN_4245,K사,EV6,Brand New,,FWD,7513,9,No,0,40.97
TRAIN_4246,B사,i5,Pre-Owned,61.018,AWD,151394,1,Yes,0,63.56
TRAIN_4247,T사,MX,Brand New,96.0,AWD,3395,7,No,0,78.62
TRAIN_4248,B사,iX,Brand New,,RWD,2687,7,No,0,79.21
TRAIN_4249,K사,EV6,Brand New,,FWD,3583,10,No,0,47.65
