CID,AGE,등록(계/피),고용상태,성별,Willingness to pay/Stay,갱신,상품타입,교육수준,소득,지역,결혼여부,월 납입액,VOC,타 상품 보유 현황,온라인방문빈도,갱신인센티브,판매채널,총지불금액,자동차,거주지사이즈
4770,4,피보험자,고용,1,13.0647,0,기본,고졸이하,61296000,도시근교,기혼,80,0,2,자주방문,포인트,자사영업,439000,컴팩트카,소
4771,2,계약자,고용,1,2.6418,0,기본,고졸이하,93955000,도시근교,미혼,60,0,1,비방문,없음,대리점,362000,일반세단,소
4772,3,계약자,무직,0,5.7831,0,기본,대학졸업,0,도시근교,미혼,80,0,3,비방문,할인,자사영업,658000,일반세단,중
4773,3,계약자,무직,1,5.5722,0,기본,대학졸업,0,도시근교,미혼,70,0,4이상,비방문,할인,대리점,828000,일반세단,중
4774,1,계약자,고용,0,13.209,0,기본,대학졸업,116811000,시골,미혼,110,2,2,비방문,포인트,자사영업,7000,스포츠카,소
4775,3,계약자,무직,0,8.214,0,기본,대학졸업,0,도심,기혼,110,0,4이상,비방문,할인,인터넷,417000,SUV,중
4776,3,계약자,고용,0,6.2937,0,기본,대학졸업,31515000,도심,기혼,70,1,4이상,종종,설계사독려,인터넷,396000,일반세단,중
4777,3,계약자,휴직,1,8.0697,0,기본,대학졸업,24689000,도시근교,미혼,70,0,2,비방문,포인트,대리점,415000,컴팩트카,중
4778,3,계약자,무직,0,3.5076,0,중급,석사,0,도시근교,기혼,90,0,1,비방문,설계사독려,콜센터,492000,일반세단,중
4779,4,계약자,고용,0,2.9526,0,기본,대학졸업,42664000,도심,기혼,60,0,1,비방문,할인,자사영업,267000,컴팩트카,중
4780,5,계약자,고용,0,15.6954,0,기본,대학졸업,70886000,도시근교,기혼,130,0,2,비방문,설계사독려,인터넷,700000,스포츠카,중
4781,3,계약자,무직,0,8.4915,0,기본,대학졸업,0,도시근교,미혼,80,1,2,비방문,할인,대리점,439000,컴팩트카,중
4782,3,계약자,무직,1,2.442,0,기본,고졸이하,0,도시근교,미혼,70,0,1,비방문,없음,자사영업,847000,컴팩트카,소
4783,2,계약자,무직,0,2.22,1,기본,대학졸업,0,도시근교,미혼,60,4,1,종종,할인,자사영업,391000,일반세단,소
4784,4,계약자,고용,1,14.5521,0,기본,대학졸업,80751000,시골,미혼,120,0,2,종종,할인,대리점,183000,SUV,대
4785,5,계약자,고용,1,17.4936,0,고급,고졸이하,46905000,도시근교,기혼,230,0,4이상,비방문,할인,콜센터,1174000,SUV,중
4786,2,계약자,무직,0,14.652,1,기본,대학졸업,0,도시근교,미혼,70,3,2,비방문,할인,대리점,403000,일반세단,대
4787,4,계약자,고용,1,3.0969,0,기본,고졸이하,41972000,도심,기혼,70,0,1,비방문,없음,인터넷,299000,컴팩트카,대
4788,3,계약자,고용,1,3.8184,1,중급,박사,37033000,시골,미혼,100,0,1,비방문,설계사독려,자사영업,113000,일반세단,중
4789,3,계약자,고용,0,3.0081,0,기본,대학졸업,37896000,시골,미혼,70,0,1,비방문,없음,자사영업,112000,일반세단,중
4790,3,계약자,FALSE,0,3.1857,1,중급,대학졸업,28091000,도시근교,미혼,80,0,1,비방문,설계사독려,콜센터,462000,일반세단,중
4791,4,피보험자,고용,0,16.1949,0,기본,대학졸업,55571000,도심,미혼,60,0,2,자주방문,없음,대리점,315000,일반세단,중
4792,4,계약자,고용,1,7.3815,0,중급,대학졸업,41923000,도시근교,기혼,80,0,4이상,비방문,할인,콜센터,498000,컴팩트카,소
4793,2,피보험자,무직,1,2.7084,0,기본,고졸이하,0,도시근교,기혼,60,0,1,자주방문,포인트,자사영업,391000,일반세단,대
4794,4,계약자,고용,0,12.5541,0,고급,고졸이하,75629000,시골,기혼,160,0,4이상,비방문,설계사독려,대리점,287000,스포츠카,소
4795,4,계약자,고용,1,12.1767,1,중급,박사,29038000,도시근교,미혼,160,0,4이상,비방문,설계사독려,대리점,812000,스포츠카,중
4796,3,계약자,무직,0,3.5409,0,중급,대학졸업,0,도시근교,미혼,90,0,1,비방문,설계사독려,자사영업,939000,일반세단,중
4797,2,계약자,무직,0,21.4896,0,기본,대학졸업,0,도시근교,기혼,70,1,2,비방문,할인,자사영업,403000,일반세단,중
4798,4,계약자,고용,0,8.0253,0,기본,대학졸업,48252000,도시근교,미혼,60,0,2,비방문,할인,대리점,420000,일반세단,중
4799,3,계약자,무직,0,8.7246,0,기본,대학졸업,0,도시근교,기혼,110,0,3,비방문,설계사독려,인터넷,617000,SUV,중
4800,1,계약자,고용,0,5.7498,1,기본,석사,116722000,도시근교,기혼,60,0,4이상,비방문,설계사독려,대리점,379000,일반세단,소
4801,4,피보험자,고용,0,4.7508,0,기본,고졸이하,28495000,도시근교,기혼,120,0,1,자주방문,없음,콜센터,628000,SUV,중
4802,2,계약자,무직,0,12.7761,0,기본,대학졸업,0,도시근교,미혼,60,0,2,비방문,할인,인터넷,379000,일반세단,중
4803,3,계약자,고용,0,5.7165,0,기본,대학졸업,39862000,도심,기혼,70,0,3,비방문,설계사독려,자사영업,292000,일반세단,중
4804,3,피보험자,무직,0,9.6126,0,중급,대학졸업,0,도시근교,미혼,90,1,2,자주방문,설계사독려,대리점,492000,일반세단,중
4805,2,피보험자,무직,0,2.8194,0,기본,고졸이하,0,도시근교,기혼,70,0,1,자주방문,할인,자사영업,403000,일반세단,중
4806,4,계약자,고용,1,23.865,0,기본,대학졸업,72376000,도심,미혼,120,1,2,비방문,할인,대리점,353000,SUV,중
4807,4,계약자,고용,1,8.1585,0,중급,고졸이하,32532000,도시근교,기혼,100,0,4이상,비방문,없음,자사영업,698000,일반세단,대
4808,4,계약자,휴직,1,9.4461,1,기본,석사,31313000,도시근교,미혼,80,0,2,비방문,할인,콜센터,647000,일반세단,소
4809,5,계약자,고용,0,4.773,0,고급,고졸이하,79710000,도시근교,미혼,110,0,1,비방문,없음,자사영업,634000,컴팩트카,대
4810,4,계약자,고용,0,3.0858,0,기본,석사,79348000,도심,기혼,70,1,1,비방문,없음,인터넷,348000,일반세단,중
4811,5,계약자,고용,1,6.1383,0,기본,대학졸업,71823000,도시근교,기혼,80,1,3,비방문,할인,자사영업,421000,일반세단,소
4812,4,계약자,고용,0,19.4028,0,기본,대학졸업,54204000,도시근교,기혼,70,0,2,비방문,설계사독려,대리점,433000,일반세단,중
4813,2,계약자,고용,0,11.6328,0,중급,대학졸업,94255000,도심,미혼,150,0,4이상,비방문,할인,콜센터,684000,SUV,중
4814,3,피보험자,무직,0,2.4864,0,기본,대학졸업,0,도시근교,미혼,60,1,1,자주방문,할인,대리점,560000,컴팩트카,중
4815,2,계약자,고용,1,3.0525,0,기본,대학졸업,95544000,도시근교,기혼,70,3,1,비방문,설계사독려,콜센터,546000,컴팩트카,중
4816,5,피보험자,고용,1,8.9244,0,기본,고졸이하,54060000,도시근교,기혼,110,0,3,자주방문,할인,콜센터,771000,SUV,중
4817,4,계약자,고용,1,6.7044,0,중급,대학졸업,31123000,도시근교,미혼,80,0,4이상,비방문,없음,자사영업,702000,컴팩트카,중
4818,3,계약자,휴직,1,3.1413,0,기본,대학졸업,16355000,도시근교,기혼,80,0,1,비방문,없음,대리점,439000,일반세단,대
4819,2,계약자,무직,1,24.4644,0,기본,박사,0,도시근교,기혼,70,0,2,비방문,포인트,대리점,385000,일반세단,소
4820,2,계약자,고용,1,3.108,0,기본,대학졸업,92966000,도시근교,기혼,70,0,1,비방문,설계사독려,대리점,477000,컴팩트카,중
4821,1,계약자,고용,1,4.5177,0,기본,고졸이하,115896000,도시근교,미혼,110,0,1,비방문,없음,자사영업,605000,SUV,중
4822,3,계약자,무직,1,5.7498,0,중급,석사,0,도시근교,기혼,150,1,1,비방문,할인,콜센터,1160000,SUV,대
4823,1,계약자,고용,1,6.8043,0,중급,박사,109088000,시골,기혼,80,0,4이상,비방문,포인트,자사영업,77000,일반세단,중
4824,3,피보험자,무직,0,2.6529,0,기본,고졸이하,0,도시근교,미혼,60,0,1,자주방문,할인,자사영업,446000,일반세단,대
4825,1,계약자,고용,0,3.5631,0,중급,석사,94326000,시골,미혼,80,0,1,비방문,설계사독려,인터넷,151000,컴팩트카,중
4826,1,계약자,고용,0,3.1191,0,기본,박사,100338000,도심,기혼,70,0,1,종종,설계사독려,콜센터,243000,일반세단,중
4827,5,계약자,고용,1,4.8396,1,고급,대학졸업,70710000,도시근교,기혼,120,0,1,비방문,설계사독려,자사영업,652000,일반세단,중
4828,4,계약자,고용,1,7.6368,0,중급,대학졸업,76831000,도심,기혼,100,0,4이상,비방문,설계사독려,콜센터,274000,일반세단,중
4829,3,계약자,무직,1,3.9849,0,중급,대학졸업,0,도시근교,기혼,100,0,1,비방문,없음,인터넷,569000,일반세단,중
4830,2,계약자,무직,1,5.772,0,기본,고졸이하,0,도시근교,기혼,70,0,4이상,비방문,없음,대리점,409000,일반세단,중
4831,3,계약자,무직,0,6.1272,0,중급,대학졸업,0,도시근교,미혼,80,0,4이상,비방문,할인,대리점,456000,일반세단,중
4832,4,계약자,고용,0,5.6277,0,기본,대학졸업,74815000,시골,미혼,70,0,4이상,비방문,할인,대리점,145000,컴팩트카,대
4833,3,피보험자,무직,1,3.2412,0,중급,대학졸업,0,도시근교,미혼,80,0,1,자주방문,할인,자사영업,913000,일반세단,중
4834,5,피보험자,고용,0,17.5491,0,중급,석사,70319000,도시근교,기혼,110,0,2,자주방문,없음,자사영업,581000,컴팩트카,대
4835,3,계약자,휴직,0,5.4834,0,기본,대학졸업,27982000,시골,기혼,70,0,4이상,비방문,설계사독려,인터넷,146000,컴팩트카,중
4836,4,계약자,고용,0,4.6287,0,기본,대학졸업,68378000,도시근교,기혼,120,0,1,비방문,할인,대리점,617000,SUV,소
4837,2,계약자,무직,1,7.2261,0,기본,고졸이하,0,도시근교,기혼,60,1,2,비방문,설계사독려,대리점,362000,일반세단,소
4838,1,계약자,고용,1,10.2009,0,기본,박사,119501000,시골,기혼,130,4,4이상,비방문,포인트,자사영업,282000,SUV,중
4839,3,계약자,무직,0,9.1353,0,기본,대학졸업,0,도심,미혼,120,0,4이상,비방문,할인,인터넷,461000,SUV,중
4840,1,피보험자,고용,1,3.441,0,중급,석사,106045000,도시근교,기혼,80,1,1,자주방문,설계사독려,대리점,529000,일반세단,중
4841,3,계약자,무직,1,82.3953,0,중급,고졸이하,0,도시근교,미혼,280,0,2,비방문,할인,자사영업,2152000,고급차,중
4842,4,계약자,고용,1,8.4138,1,기본,대학졸업,77871000,도심,기혼,70,0,2,비방문,설계사독려,인터넷,332000,일반세단,중
4843,4,피보험자,고용,0,18.1374,0,기본,대학졸업,68532000,시골,기혼,70,0,2,자주방문,할인,콜센터,168000,컴팩트카,소
4844,4,계약자,고용,0,13.0536,0,중급,대학졸업,33702000,도시근교,기혼,110,0,2,비방문,할인,자사영업,587000,일반세단,중
4845,4,계약자,고용,1,4.4955,0,고급,석사,53669000,도심,기혼,110,0,1,비방문,포인트,대리점,539000,컴팩트카,중
4846,4,계약자,고용,0,3.6741,0,중급,고졸이하,25531000,도시근교,기혼,90,0,1,비방문,할인,대리점,492000,일반세단,중
4847,4,계약자,고용,1,3.9183,1,중급,박사,37587000,도시근교,기혼,100,4,1,비방문,할인,자사영업,545000,컴팩트카,중
4848,2,계약자,고용,0,6.216,1,기본,고졸이하,89471000,도시근교,미혼,70,0,3,비방문,설계사독려,콜센터,421000,일반세단,중
4849,4,계약자,고용,1,5.6499,0,기본,석사,75075000,시골,기혼,60,0,4이상,비방문,설계사독려,자사영업,138000,일반세단,중
4850,3,계약자,무직,1,24.7974,0,중급,고졸이하,0,도시근교,미혼,150,0,2,비방문,할인,자사영업,1700000,SUV,대
4851,3,계약자,휴직,1,5.3169,0,기본,대학졸업,24811000,도심,미혼,60,0,4이상,비방문,포인트,자사영업,229000,일반세단,중
4852,4,계약자,고용,0,30.8469,1,중급,대학졸업,40625000,도심,미혼,90,0,2,비방문,설계사독려,인터넷,489000,일반세단,중
4853,3,계약자,무직,0,8.3361,0,기본,대학졸업,0,도시근교,미혼,70,0,2,비방문,할인,자사영업,420000,일반세단,중
4854,3,계약자,무직,1,20.8347,0,기본,고졸이하,0,도시근교,미혼,120,0,2,비방문,포인트,콜센터,1112000,스포츠카,중
4855,4,계약자,휴직,0,5.5389,0,중급,대학졸업,23540000,도시근교,기혼,140,0,1,비방문,할인,대리점,1268000,SUV,대
4856,3,계약자,휴직,0,5.6832,0,기본,대학졸업,26844000,도심,기혼,70,1,4이상,비방문,할인,자사영업,380000,컴팩트카,중
4857,5,계약자,고용,1,6.6489,1,고급,대학졸업,80320000,도시근교,미혼,180,0,1,비방문,설계사독려,자사영업,913000,스포츠카,중
4858,1,계약자,고용,0,5.7609,0,기본,석사,119483000,시골,기혼,60,1,4이상,비방문,할인,콜센터,59000,일반세단,중
4859,4,계약자,고용,0,6.4713,0,기본,대학졸업,37690000,도시근교,기혼,80,0,3,비방문,설계사독려,인터넷,570000,일반세단,소
4860,3,피보험자,휴직,1,15.2736,0,중급,대학졸업,18434000,도시근교,미혼,130,0,2,자주방문,할인,자사영업,848000,SUV,중
4861,4,계약자,고용,1,10.8447,0,중급,대학졸업,43532000,시골,기혼,140,0,4이상,종종,할인,자사영업,273000,SUV,대
4862,2,계약자,무직,0,13.431,0,기본,박사,0,도심,기혼,120,0,2,비방문,할인,자사영업,335000,SUV,대
4863,2,계약자,무직,1,2.5197,0,기본,고졸이하,0,도시근교,미혼,60,0,1,비방문,할인,자사영업,362000,일반세단,중
4864,2,계약자,고용,0,6.3492,0,기본,대학졸업,93253000,도심,기혼,80,0,4이상,비방문,포인트,자사영업,342000,컴팩트카,소
4865,1,피보험자,고용,1,11.2887,0,중급,석사,89218000,시골,기혼,90,0,2,자주방문,없음,콜센터,88000,일반세단,중
4866,3,계약자,고용,0,11.6772,0,중급,대학졸업,56128000,시골,기혼,150,0,4이상,비방문,포인트,자사영업,100000,스포츠카,중
4867,3,계약자,무직,0,4.773,0,기본,대학졸업,0,도시근교,기혼,130,0,1,비방문,할인,대리점,945000,SUV,중
4868,4,계약자,고용,1,13.2423,0,고급,대학졸업,60366000,도시근교,미혼,110,0,2,비방문,할인,대리점,599000,일반세단,소
4869,2,계약자,고용,1,18.3483,0,고급,석사,90760000,도시근교,기혼,110,1,2,비방문,포인트,자사영업,611000,일반세단,소
4870,3,계약자,무직,0,15.0738,0,기본,대학졸업,0,도시근교,미혼,230,0,4이상,비방문,할인,대리점,1989000,고급차,중
4871,3,계약자,고용,1,6.0384,0,기본,고졸이하,34060000,도시근교,기혼,70,0,4이상,비방문,설계사독려,자사영업,409000,컴팩트카,중
4872,2,피보험자,고용,1,5.661,0,기본,대학졸업,90065000,도심,기혼,60,0,4이상,자주방문,포인트,콜센터,268000,일반세단,중
4873,4,계약자,고용,1,5.0838,0,고급,고졸이하,27312000,도시근교,기혼,130,0,1,비방문,설계사독려,콜센터,688000,일반세단,대
4874,3,계약자,무직,0,7.1151,0,중급,고졸이하,0,도시근교,미혼,100,2,4이상,비방문,할인,자사영업,880000,컴팩트카,중
4875,3,계약자,휴직,0,9.9789,0,기본,고졸이하,20827000,도시근교,미혼,130,0,4이상,비방문,할인,대리점,1406000,SUV,중
4876,5,계약자,고용,0,13.5753,0,기본,대학졸업,42219000,도시근교,기혼,110,0,2,비방문,할인,대리점,856000,SUV,중
4877,4,계약자,고용,0,5.6943,0,기본,대학졸업,75884000,시골,기혼,70,0,4이상,비방문,할인,대리점,108000,일반세단,중
4878,5,계약자,고용,0,12.2211,0,중급,대학졸업,81205000,도심,기혼,100,0,2,비방문,할인,대리점,496000,일반세단,중
4879,3,계약자,무직,1,4.2402,0,고급,고졸이하,0,도시근교,미혼,120,0,1,비방문,할인,자사영업,987000,컴팩트카,소
4880,4,계약자,고용,0,9.324,0,기본,고졸이하,58060000,도시근교,미혼,70,0,2,비방문,할인,대리점,421000,일반세단,중
4881,5,피보험자,고용,0,10.0344,1,고급,고졸이하,41263000,도시근교,기혼,130,0,4이상,자주방문,설계사독려,인터넷,670000,일반세단,대
4882,3,계약자,고용,1,6.0495,0,기본,고졸이하,40639000,도심,미혼,80,4,3,비방문,설계사독려,대리점,422000,일반세단,대
4883,4,계약자,휴직,0,4.1847,0,중급,고졸이하,26965000,도시근교,기혼,110,0,1,비방문,할인,대리점,581000,일반세단,중
4884,1,계약자,고용,0,8.0808,0,기본,대학졸업,95000000,시골,미혼,210,1,1,비방문,설계사독려,자사영업,219000,고급차,중
4885,4,계약자,고용,0,3.0525,0,기본,대학졸업,54306000,도심,기혼,70,0,1,비방문,설계사독려,인터넷,409000,일반세단,대
4886,4,계약자,고용,1,2.9193,0,기본,대학졸업,50459000,도시근교,기혼,60,0,1,비방문,할인,대리점,391000,일반세단,중
4887,4,계약자,고용,0,2.7306,0,기본,석사,61261000,도심,기혼,60,1,1,비방문,할인,자사영업,325000,컴팩트카,중
4888,5,계약자,고용,0,9.3795,0,고급,대학졸업,71967000,도시근교,기혼,110,0,3,비방문,할인,자사영업,880000,일반세단,중
4889,4,계약자,휴직,1,3.8961,1,중급,대학졸업,25209000,도시근교,기혼,110,1,1,비방문,설계사독려,자사영업,1453000,일반세단,소
4890,3,계약자,고용,1,3.1968,0,기본,고졸이하,39424000,도시근교,기혼,80,0,1,비방문,설계사독려,콜센터,433000,일반세단,소
4891,6,계약자,고용,1,8.7024,1,중급,대학졸업,70196000,도시근교,미혼,250,2,1,비방문,설계사독려,대리점,1245000,고급차,소
4892,3,피보험자,고용,0,3.0747,1,기본,대학졸업,60170000,시골,미혼,70,0,1,자주방문,설계사독려,대리점,23000,컴팩트카,중
